Sample in Buffer,Sample in Window,TRIGGER,ts_valid_d2,ts_coarse_d2[31:0],ts_fine_idx_d2[8:0],psdone,current_loop_cnt[8:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,UNSIGNED,HEX,UNSIGNED
7917,7917,0,1,4ddb1364,201,0,198
7918,7918,0,1,4ddbd6b4,201,0,198
7919,7919,0,1,4ddc9a04,201,0,198
7920,7920,0,1,4ddd5d54,201,0,198
7921,7921,0,1,4dde20a4,201,0,198
7922,7922,0,1,4ddee3f4,201,0,198
7923,7923,0,1,4ddfa744,201,0,198
7924,7924,0,1,4de06a94,201,0,198
7925,7925,0,1,4de12de4,201,0,198
7926,7926,0,1,4de1f134,201,0,198
7927,7927,0,1,4de2b484,201,0,198
7928,7928,0,1,4de377d4,201,0,198
7929,7929,0,1,4de43b24,202,0,198
7930,7930,0,1,4de4fe74,201,0,198
7931,7931,0,1,4de5c1c4,201,0,198
7932,7932,0,1,4de68514,201,0,198
7933,7933,0,1,4de74864,201,0,198
7934,7934,0,1,4de80bb4,201,0,198
7935,7935,0,1,4de8cf04,201,0,198
7936,7936,0,1,4de99254,201,0,199
7937,7937,0,1,4dea55a4,201,0,199
7938,7938,0,1,4deb18f4,202,0,199
7939,7939,0,1,4debdc44,202,0,199
7940,7940,0,1,4dec9f94,202,0,199
7941,7941,0,1,4ded62e4,201,0,199
7942,7942,0,1,4dee2634,202,0,199
7943,7943,0,1,4deee984,202,0,199
7944,7944,0,1,4defacd4,202,0,199
7945,7945,0,1,4df07024,202,0,199
7946,7946,0,1,4df13374,202,0,199
7947,7947,0,1,4df1f6c4,202,0,199
7948,7948,0,1,4df2ba14,202,0,199
7949,7949,0,1,4df37d64,203,0,199
7950,7950,0,1,4df440b4,201,0,199
7951,7951,0,1,4df50404,202,0,199
7952,7952,0,1,4df5c754,202,0,199
7953,7953,0,1,4df68aa4,202,0,199
7954,7954,0,1,4df74df4,202,0,199
7955,7955,0,1,4df81144,202,0,199
7956,7956,0,1,4df8d494,202,0,199
7957,7957,0,1,4df997e4,201,0,199
7958,7958,0,1,4dfa5b34,202,0,199
7959,7959,0,1,4dfb1e84,202,0,199
7960,7960,0,1,4dfbe1d4,202,0,199
7961,7961,0,1,4dfca524,202,0,199
7962,7962,0,1,4dfd6874,202,0,199
7963,7963,0,1,4dfe2bc4,202,0,199
7964,7964,0,1,4dfeef14,201,0,199
7965,7965,0,1,4dffb264,202,0,199
7966,7966,0,1,4e0075b4,202,0,199
7967,7967,0,1,4e013904,202,0,199
7968,7968,0,1,4e01fc54,202,0,199
7969,7969,0,1,4e02bfa4,202,0,199
7970,7970,0,1,4e0382f4,202,0,199
7971,7971,0,1,4e044644,202,0,199
7972,7972,0,1,4e050994,202,0,199
7973,7973,0,1,4e05cce4,202,0,199
7974,7974,0,1,4e069034,202,0,199
7975,7975,0,1,4e075384,201,0,199
7976,7976,0,1,4e0816d4,202,0,200
7977,7977,0,1,4e08da24,202,0,200
7978,7978,0,1,4e099d74,202,0,200
7979,7979,0,1,4e0a60c4,202,0,200
7980,7980,0,1,4e0b2414,202,0,200
7981,7981,0,1,4e0be764,202,0,200
7982,7982,0,1,4e0caab4,202,0,200
7983,7983,0,1,4e0d6e04,205,0,200
7984,7984,0,1,4e0e3154,202,0,200
7985,7985,0,1,4e0ef4a4,202,0,200
7986,7986,0,1,4e0fb7f4,202,0,200
7987,7987,0,1,4e107b44,202,0,200
7988,7988,0,1,4e113e94,202,0,200
7989,7989,0,1,4e1201e4,202,0,200
7990,7990,0,1,4e12c534,205,0,200
7991,7991,0,1,4e138884,202,0,200
7992,7992,0,1,4e144bd4,202,0,200
7993,7993,0,1,4e150f24,203,0,200
7994,7994,0,1,4e15d274,202,0,200
7995,7995,0,1,4e1695c4,202,0,200
7996,7996,0,1,4e175914,203,0,200
7997,7997,0,1,4e181c64,205,0,200
7998,7998,0,1,4e18dfb4,202,0,200
7999,7999,0,1,4e19a304,204,0,200
8000,8000,0,1,4e1a6654,202,0,200
8001,8001,0,1,4e1b29a4,202,0,200
8002,8002,0,1,4e1becf4,202,0,200
8003,8003,0,1,4e1cb044,205,0,200
8004,8004,0,1,4e1d7394,202,0,200
8005,8005,0,1,4e1e36e4,202,0,200
8006,8006,0,1,4e1efa34,203,0,200
8007,8007,0,1,4e1fbd84,202,0,200
8008,8008,0,1,4e2080d4,202,0,200
8009,8009,0,1,4e214424,202,0,200
8010,8010,0,1,4e220774,203,0,200
8011,8011,0,1,4e22cac4,202,0,200
8012,8012,0,1,4e238e14,202,0,200
8013,8013,0,1,4e245164,202,0,200
8014,8014,0,1,4e2514b4,202,0,200
8015,8015,0,1,4e25d804,202,0,200
8016,8016,0,1,4e269b54,202,0,201
8017,8017,0,1,4e275ea4,205,0,201
8018,8018,0,1,4e2821f4,205,0,201
8019,8019,0,1,4e28e544,205,0,201
8020,8020,0,1,4e29a894,205,0,201
8021,8021,0,1,4e2a6be4,205,0,201
8022,8022,0,1,4e2b2f34,204,0,201
8023,8023,0,1,4e2bf284,205,0,201
8024,8024,0,1,4e2cb5d4,205,0,201
8025,8025,0,1,4e2d7924,203,0,201
8026,8026,0,1,4e2e3c74,205,0,201
8027,8027,0,1,4e2effc4,205,0,201
8028,8028,0,1,4e2fc314,205,0,201
8029,8029,0,1,4e308664,205,0,201
8030,8030,0,1,4e3149b4,205,0,201
8031,8031,0,1,4e320d04,205,0,201
8032,8032,0,1,4e32d054,205,0,201
8033,8033,0,1,4e3393a4,205,0,201
8034,8034,0,1,4e3456f4,205,0,201
8035,8035,0,1,4e351a44,204,0,201
8036,8036,0,1,4e35dd94,203,0,201
8037,8037,0,1,4e36a0e4,205,0,201
8038,8038,0,1,4e376434,203,0,201
8039,8039,0,1,4e382784,205,0,201
8040,8040,0,1,4e38ead4,205,0,201
8041,8041,0,1,4e39ae24,205,0,201
8042,8042,0,1,4e3a7174,205,0,201
8043,8043,0,1,4e3b34c4,205,0,201
8044,8044,0,1,4e3bf814,205,0,201
8045,8045,0,1,4e3cbb64,202,0,201
8046,8046,0,1,4e3d7eb4,205,0,201
8047,8047,0,1,4e3e4204,205,0,201
8048,8048,0,1,4e3f0554,205,0,201
8049,8049,0,1,4e3fc8a4,205,0,201
8050,8050,0,1,4e408bf4,205,0,201
8051,8051,0,1,4e414f44,205,0,201
8052,8052,0,1,4e421294,202,0,201
8053,8053,0,1,4e42d5e4,205,0,201
8054,8054,0,1,4e439934,205,0,201
8055,8055,0,1,4e445c84,204,0,201
8056,8056,0,1,4e451fd4,205,0,202
8057,8057,0,1,4e45e324,206,0,202
8058,8058,0,1,4e46a674,205,0,202
8059,8059,0,1,4e4769c4,205,0,202
8060,8060,0,1,4e482d14,205,0,202
8061,8061,0,1,4e48f064,205,0,202
8062,8062,0,1,4e49b3b4,205,0,202
8063,8063,0,1,4e4a7704,205,0,202
8064,8064,0,1,4e4b3a54,205,0,202
8065,8065,0,1,4e4bfda4,205,0,202
8066,8066,0,1,4e4cc0f4,205,0,202
8067,8067,0,1,4e4d8444,205,0,202
8068,8068,0,1,4e4e4794,205,0,202
8069,8069,0,1,4e4f0ae4,205,0,202
8070,8070,0,1,4e4fce34,205,0,202
8071,8071,0,1,4e509184,205,0,202
8072,8072,0,1,4e5154d4,205,0,202
8073,8073,0,1,4e521824,205,0,202
8074,8074,0,1,4e52db74,205,0,202
8075,8075,0,1,4e539ec4,205,0,202
8076,8076,0,1,4e546214,205,0,202
8077,8077,0,1,4e552564,205,0,202
8078,8078,0,1,4e55e8b4,205,0,202
8079,8079,0,1,4e56ac04,205,0,202
8080,8080,0,1,4e576f54,205,0,202
8081,8081,0,1,4e5832a4,205,0,202
8082,8082,0,1,4e58f5f4,205,0,202
8083,8083,0,1,4e59b944,205,0,202
8084,8084,0,1,4e5a7c94,205,0,202
8085,8085,0,1,4e5b3fe4,205,0,202
8086,8086,0,1,4e5c0334,205,0,202
8087,8087,0,1,4e5cc684,205,0,202
8088,8088,0,1,4e5d89d4,205,0,202
8089,8089,0,1,4e5e4d24,205,0,202
8090,8090,0,1,4e5f1074,205,0,202
8091,8091,0,1,4e5fd3c4,205,0,202
8092,8092,0,1,4e609714,205,0,202
8093,8093,0,1,4e615a64,205,0,202
8094,8094,0,1,4e621db4,205,0,202
8095,8095,0,1,4e62e104,205,0,202
8096,8096,0,1,4e63a454,205,0,203
8097,8097,0,1,4e6467a4,206,0,203
8098,8098,0,1,4e652af4,206,0,203
8099,8099,0,1,4e65ee44,206,0,203
8100,8100,0,1,4e66b194,206,0,203
8101,8101,0,1,4e6774e4,206,0,203
8102,8102,0,1,4e683834,206,0,203
8103,8103,0,1,4e68fb84,206,0,203
8104,8104,0,1,4e69bed4,207,0,203
8105,8105,0,1,4e6a8224,206,0,203
8106,8106,0,1,4e6b4574,206,0,203
8107,8107,0,1,4e6c08c4,206,0,203
8108,8108,0,1,4e6ccc14,206,0,203
8109,8109,0,1,4e6d8f64,206,0,203
8110,8110,0,1,4e6e52b4,206,0,203
8111,8111,0,1,4e6f1604,208,0,203
8112,8112,0,1,4e6fd954,206,0,203
8113,8113,0,1,4e709ca4,206,0,203
8114,8114,0,1,4e715ff4,206,0,203
8115,8115,0,1,4e722344,206,0,203
8116,8116,0,1,4e72e694,206,0,203
8117,8117,0,1,4e73a9e4,206,0,203
8118,8118,0,1,4e746d34,209,0,203
8119,8119,0,1,4e753084,206,0,203
8120,8120,0,1,4e75f3d4,206,0,203
8121,8121,0,1,4e76b724,206,0,203
8122,8122,0,1,4e777a74,206,0,203
8123,8123,0,1,4e783dc4,206,0,203
8124,8124,0,1,4e790114,207,0,203
8125,8125,0,1,4e79c464,209,0,203
8126,8126,0,1,4e7a87b4,206,0,203
8127,8127,0,1,4e7b4b04,206,0,203
8128,8128,0,1,4e7c0e54,206,0,203
8129,8129,0,1,4e7cd1a4,206,0,203
8130,8130,0,1,4e7d94f4,206,0,203
8131,8131,0,1,4e7e5844,206,0,203
8132,8132,0,1,4e7f1b94,209,0,203
8133,8133,0,1,4e7fdee4,206,0,203
8134,8134,0,1,4e80a234,206,0,203
8135,8135,0,1,4e816584,206,0,203
8136,8136,0,1,4e8228d4,206,0,204
8137,8137,0,1,4e82ec24,208,0,204
8138,8138,0,1,4e83af74,209,0,204
8139,8139,0,1,4e8472c4,209,0,204
8140,8140,0,1,4e853614,209,0,204
8141,8141,0,1,4e85f964,207,0,204
8142,8142,0,1,4e86bcb4,209,0,204
8143,8143,0,1,4e878004,209,0,204
8144,8144,0,1,4e884354,207,0,204
8145,8145,0,1,4e8906a4,209,0,204
8146,8146,0,1,4e89c9f4,209,0,204
8147,8147,0,1,4e8a8d44,206,0,204
8148,8148,0,1,4e8b5094,209,0,204
8149,8149,0,1,4e8c13e4,209,0,204
8150,8150,0,1,4e8cd734,209,0,204
8151,8151,0,1,4e8d9a84,208,0,204
8152,8152,0,1,4e8e5dd4,209,0,204
8153,8153,0,1,4e8f2124,209,0,204
8154,8154,0,1,4e8fe474,206,0,204
8155,8155,0,1,4e90a7c4,209,0,204
8156,8156,0,1,4e916b14,209,0,204
8157,8157,0,1,4e922e64,206,0,204
8158,8158,0,1,4e92f1b4,209,0,204
8159,8159,0,1,4e93b504,209,0,204
8160,8160,0,1,4e947854,209,0,204
8161,8161,0,1,4e953ba4,207,0,204
8162,8162,0,1,4e95fef4,209,0,204
8163,8163,0,1,4e96c244,209,0,204
8164,8164,0,1,4e978594,209,0,204
8165,8165,0,1,4e9848e4,209,0,204
8166,8166,0,1,4e990c34,208,0,204
8167,8167,0,1,4e99cf84,209,0,204
8168,8168,0,1,4e9a92d4,206,0,204
8169,8169,0,1,4e9b5624,206,0,204
8170,8170,0,1,4e9c1974,209,0,204
8171,8171,0,1,4e9cdcc4,209,0,204
8172,8172,0,1,4e9da014,206,0,204
8173,8173,0,1,4e9e6364,206,0,204
8174,8174,0,1,4e9f26b4,209,0,204
8175,8175,0,1,4e9fea04,209,0,204
8176,8176,0,1,4ea0ad54,206,0,205
8177,8177,0,1,4ea170a4,209,0,205
8178,8178,0,1,4ea233f4,209,0,205
8179,8179,0,1,4ea2f744,209,0,205
8180,8180,0,1,4ea3ba94,209,0,205
8181,8181,0,1,4ea47de4,209,0,205
8182,8182,0,1,4ea54134,209,0,205
8183,8183,0,1,4ea60484,209,0,205
8184,8184,0,1,4ea6c7d4,209,0,205
8185,8185,0,1,4ea78b24,209,0,205
8186,8186,0,1,4ea84e74,209,0,205
8187,8187,0,1,4ea911c4,209,0,205
8188,8188,0,1,4ea9d514,209,0,205
8189,8189,0,1,4eaa9864,209,0,205
8190,8190,0,1,4eab5bb4,209,0,205
8191,8191,0,1,4eac1f04,209,0,205
8192,8192,0,1,4eace254,209,0,205
8193,8193,0,1,4eada5a4,209,0,205
8194,8194,0,1,4eae68f4,209,0,205
8195,8195,0,1,4eaf2c44,209,0,205
8196,8196,0,1,4eafef94,209,0,205
8197,8197,0,1,4eb0b2e4,209,0,205
8198,8198,0,1,4eb17634,209,0,205
8199,8199,0,1,4eb23984,209,0,205
8200,8200,0,1,4eb2fcd4,209,0,205
8201,8201,0,1,4eb3c024,209,0,205
8202,8202,0,1,4eb48374,209,0,205
8203,8203,0,1,4eb546c4,209,0,205
8204,8204,0,1,4eb60a14,209,0,205
8205,8205,0,1,4eb6cd64,209,0,205
8206,8206,0,1,4eb790b4,209,0,205
8207,8207,0,1,4eb85404,209,0,205
8208,8208,0,1,4eb91754,209,0,205
8209,8209,0,1,4eb9daa4,209,0,205
8210,8210,0,1,4eba9df4,209,0,205
8211,8211,0,1,4ebb6144,209,0,205
8212,8212,0,1,4ebc2494,209,0,205
8213,8213,0,1,4ebce7e4,209,0,205
8214,8214,0,1,4ebdab34,209,0,205
8215,8215,0,1,4ebe6e84,209,0,205
8216,8216,0,1,4ebf31d4,209,0,206
8217,8217,0,1,4ebff524,210,0,206
8218,8218,0,1,4ec0b874,210,0,206
8219,8219,0,1,4ec17bc4,209,0,206
8220,8220,0,1,4ec23f14,209,0,206
8221,8221,0,1,4ec30264,210,0,206
8222,8222,0,1,4ec3c5b4,209,0,206
8223,8223,0,1,4ec48904,209,0,206
8224,8224,0,1,4ec54c54,210,0,206
8225,8225,0,1,4ec60fa4,209,0,206
8226,8226,0,1,4ec6d2f4,209,0,206
8227,8227,0,1,4ec79644,209,0,206
8228,8228,0,1,4ec85994,209,0,206
8229,8229,0,1,4ec91ce4,209,0,206
8230,8230,0,1,4ec9e034,209,0,206
8231,8231,0,1,4ecaa384,210,0,206
8232,8232,0,1,4ecb66d4,209,0,206
8233,8233,0,1,4ecc2a24,209,0,206
8234,8234,0,1,4ecced74,209,0,206
8235,8235,0,1,4ecdb0c4,209,0,206
8236,8236,0,1,4ece7414,209,0,206
8237,8237,0,1,4ecf3764,210,0,206
8238,8238,0,1,4ecffab4,209,0,206
8239,8239,0,1,4ed0be04,209,0,206
8240,8240,0,1,4ed18154,209,0,206
8241,8241,0,1,4ed244a4,210,0,206
8242,8242,0,1,4ed307f4,209,0,206
8243,8243,0,1,4ed3cb44,210,0,206
8244,8244,0,1,4ed48e94,210,0,206
8245,8245,0,1,4ed551e4,209,0,206
8246,8246,0,1,4ed61534,210,0,206
8247,8247,0,1,4ed6d884,209,0,206
8248,8248,0,1,4ed79bd4,209,0,206
8249,8249,0,1,4ed85f24,209,0,206
8250,8250,0,1,4ed92274,210,0,206
8251,8251,0,1,4ed9e5c4,209,0,206
8252,8252,0,1,4edaa914,209,0,206
8253,8253,0,1,4edb6c64,210,0,206
8254,8254,0,1,4edc2fb4,209,0,206
8255,8255,0,1,4edcf304,209,0,206
8256,8256,0,1,4eddb654,210,0,207
8257,8257,0,1,4ede79a4,210,0,207
8258,8258,0,1,4edf3cf4,210,0,207
8259,8259,0,1,4ee00044,210,0,207
8260,8260,0,1,4ee0c394,210,0,207
8261,8261,0,1,4ee186e4,210,0,207
8262,8262,0,1,4ee24a34,210,0,207
8263,8263,0,1,4ee30d84,213,0,207
8264,8264,0,1,4ee3d0d4,209,0,207
8265,8265,0,1,4ee49424,210,0,207
8266,8266,0,1,4ee55774,210,0,207
8267,8267,0,1,4ee61ac4,210,0,207
8268,8268,0,1,4ee6de14,210,0,207
8269,8269,0,1,4ee7a164,210,0,207
8270,8270,0,1,4ee864b4,210,0,207
8271,8271,0,1,4ee92804,210,0,207
8272,8272,0,1,4ee9eb54,210,0,207
8273,8273,0,1,4eeaaea4,210,0,207
8274,8274,0,1,4eeb71f4,210,0,207
8275,8275,0,1,4eec3544,210,0,207
8276,8276,0,1,4eecf894,213,0,207
8277,8277,0,1,4eedbbe4,210,0,207
8278,8278,0,1,4eee7f34,210,0,207
8279,8279,0,1,4eef4284,210,0,207
8280,8280,0,1,4ef005d4,210,0,207
8281,8281,0,1,4ef0c924,210,0,207
8282,8282,0,1,4ef18c74,210,0,207
8283,8283,0,1,4ef24fc4,210,0,207
8284,8284,0,1,4ef31314,210,0,207
8285,8285,0,1,4ef3d664,210,0,207
8286,8286,0,1,4ef499b4,210,0,207
8287,8287,0,1,4ef55d04,210,0,207
8288,8288,0,1,4ef62054,210,0,207
8289,8289,0,1,4ef6e3a4,212,0,207
8290,8290,0,1,4ef7a6f4,210,0,207
8291,8291,0,1,4ef86a44,210,0,207
8292,8292,0,1,4ef92d94,210,0,207
8293,8293,0,1,4ef9f0e4,210,0,207
8294,8294,0,1,4efab434,210,0,207
8295,8295,0,1,4efb7784,210,0,207
8296,8296,0,1,4efc3ad4,212,0,208
8297,8297,0,1,4efcfe24,210,0,208
8298,8298,0,1,4efdc174,213,0,208
8299,8299,0,1,4efe84c4,210,0,208
8300,8300,0,1,4eff4814,210,0,208
8301,8301,0,1,4f000b64,210,0,208
8302,8302,0,1,4f00ceb4,213,0,208
8303,8303,0,1,4f019204,210,0,208
8304,8304,0,1,4f025554,210,0,208
8305,8305,0,1,4f0318a4,213,0,208
8306,8306,0,1,4f03dbf4,210,0,208
8307,8307,0,1,4f049f44,211,0,208
8308,8308,0,1,4f056294,210,0,208
8309,8309,0,1,4f0625e4,213,0,208
8310,8310,0,1,4f06e934,210,0,208
8311,8311,0,1,4f07ac84,210,0,208
8312,8312,0,1,4f086fd4,210,0,208
8313,8313,0,1,4f093324,212,0,208
8314,8314,0,1,4f09f674,210,0,208
8315,8315,0,1,4f0ab9c4,210,0,208
8316,8316,0,1,4f0b7d14,213,0,208
8317,8317,0,1,4f0c4064,210,0,208
8318,8318,0,1,4f0d03b4,212,0,208
8319,8319,0,1,4f0dc704,212,0,208
8320,8320,0,1,4f0e8a54,212,0,208
8321,8321,0,1,4f0f4da4,210,0,208
8322,8322,0,1,4f1010f4,213,0,208
8323,8323,0,1,4f10d444,213,0,208
8324,8324,0,1,4f119794,210,0,208
8325,8325,0,1,4f125ae4,212,0,208
8326,8326,0,1,4f131e34,212,0,208
8327,8327,0,1,4f13e184,210,0,208
8328,8328,0,1,4f14a4d4,210,0,208
8329,8329,0,1,4f156824,213,0,208
8330,8330,0,1,4f162b74,210,0,208
8331,8331,0,1,4f16eec4,210,0,208
8332,8332,0,1,4f17b214,213,0,208
8333,8333,0,1,4f187564,210,0,208
8334,8334,0,1,4f1938b4,210,0,208
8335,8335,0,1,4f19fc04,213,0,208
8336,8336,0,1,4f1abf54,213,0,209
8337,8337,0,1,4f1b82a4,210,0,209
8338,8338,0,1,4f1c45f4,213,0,209
8339,8339,0,1,4f1d0944,213,0,209
8340,8340,0,1,4f1dcc94,210,0,209
8341,8341,0,1,4f1e8fe4,210,0,209
8342,8342,0,1,4f1f5334,213,0,209
8343,8343,0,1,4f201684,210,0,209
8344,8344,0,1,4f20d9d4,212,0,209
8345,8345,0,1,4f219d24,213,0,209
8346,8346,0,1,4f226074,213,0,209
8347,8347,0,1,4f2323c4,210,0,209
8348,8348,0,1,4f23e714,213,0,209
8349,8349,0,1,4f24aa64,213,0,209
8350,8350,0,1,4f256db4,210,0,209
8351,8351,0,1,4f263104,213,0,209
8352,8352,0,1,4f26f454,213,0,209
8353,8353,0,1,4f27b7a4,210,0,209
8354,8354,0,1,4f287af4,210,0,209
8355,8355,0,1,4f293e44,213,0,209
8356,8356,0,1,4f2a0194,213,0,209
8357,8357,0,1,4f2ac4e4,210,0,209
8358,8358,0,1,4f2b8834,213,0,209
8359,8359,0,1,4f2c4b84,211,0,209
8360,8360,0,1,4f2d0ed4,210,0,209
8361,8361,0,1,4f2dd224,213,0,209
8362,8362,0,1,4f2e9574,213,0,209
8363,8363,0,1,4f2f58c4,213,0,209
8364,8364,0,1,4f301c14,212,0,209
8365,8365,0,1,4f30df64,213,0,209
8366,8366,0,1,4f31a2b4,213,0,209
8367,8367,0,1,4f326604,213,0,209
8368,8368,0,1,4f332954,210,0,209
8369,8369,0,1,4f33eca4,213,0,209
8370,8370,0,1,4f34aff4,213,0,209
8371,8371,0,1,4f357344,213,0,209
8372,8372,0,1,4f363694,213,0,209
8373,8373,0,1,4f36f9e4,212,0,209
8374,8374,0,1,4f37bd34,212,0,209
8375,8375,0,1,4f388084,210,0,209
8376,8376,0,1,4f3943d4,213,0,210
8377,8377,0,1,4f3a0724,213,0,210
8378,8378,0,1,4f3aca74,213,0,210
8379,8379,0,1,4f3b8dc4,213,0,210
8380,8380,0,1,4f3c5114,213,0,210
8381,8381,0,1,4f3d1464,213,0,210
8382,8382,0,1,4f3dd7b4,213,0,210
8383,8383,0,1,4f3e9b04,214,0,210
8384,8384,0,1,4f3f5e54,213,0,210
8385,8385,0,1,4f4021a4,213,0,210
8386,8386,0,1,4f40e4f4,214,0,210
8387,8387,0,1,4f41a844,213,0,210
8388,8388,0,1,4f426b94,213,0,210
8389,8389,0,1,4f432ee4,213,0,210
8390,8390,0,1,4f43f234,214,0,210
8391,8391,0,1,4f44b584,213,0,210
8392,8392,0,1,4f4578d4,213,0,210
8393,8393,0,1,4f463c24,214,0,210
8394,8394,0,1,4f46ff74,213,0,210
8395,8395,0,1,4f47c2c4,213,0,210
8396,8396,0,1,4f488614,214,0,210
8397,8397,0,1,4f494964,214,0,210
8398,8398,0,1,4f4a0cb4,213,0,210
8399,8399,0,1,4f4ad004,214,0,210
8400,8400,0,1,4f4b9354,214,0,210
8401,8401,0,1,4f4c56a4,213,0,210
8402,8402,0,1,4f4d19f4,213,0,210
8403,8403,0,1,4f4ddd44,213,0,210
8404,8404,0,1,4f4ea094,213,0,210
8405,8405,0,1,4f4f63e4,213,0,210
8406,8406,0,1,4f502734,213,0,210
8407,8407,0,1,4f50ea84,213,0,210
8408,8408,0,1,4f51add4,213,0,210
8409,8409,0,1,4f527124,213,0,210
8410,8410,0,1,4f533474,214,0,210
8411,8411,0,1,4f53f7c4,213,0,210
8412,8412,0,1,4f54bb14,213,0,210
8413,8413,0,1,4f557e64,213,0,210
8414,8414,0,1,4f5641b4,213,0,210
8415,8415,0,1,4f570504,213,0,210
8416,8416,0,1,4f57c854,213,0,211
8417,8417,0,1,4f588ba4,215,0,211
8418,8418,0,1,4f594ef4,214,0,211
8419,8419,0,1,4f5a1244,214,0,211
8420,8420,0,1,4f5ad594,214,0,211
8421,8421,0,1,4f5b98e4,214,0,211
8422,8422,0,1,4f5c5c34,214,0,211
8423,8423,0,1,4f5d1f84,213,0,211
8424,8424,0,1,4f5de2d4,215,0,211
8425,8425,0,1,4f5ea624,214,0,211
8426,8426,0,1,4f5f6974,213,0,211
8427,8427,0,1,4f602cc4,214,0,211
8428,8428,0,1,4f60f014,214,0,211
8429,8429,0,1,4f61b364,213,0,211
8430,8430,0,1,4f6276b4,214,0,211
8431,8431,0,1,4f633a04,216,0,211
8432,8432,0,1,4f63fd54,214,0,211
8433,8433,0,1,4f64c0a4,214,0,211
8434,8434,0,1,4f6583f4,215,0,211
8435,8435,0,1,4f664744,214,0,211
8436,8436,0,1,4f670a94,213,0,211
8437,8437,0,1,4f67cde4,215,0,211
8438,8438,0,1,4f689134,214,0,211
8439,8439,0,1,4f695484,213,0,211
8440,8440,0,1,4f6a17d4,214,0,211
8441,8441,0,1,4f6adb24,215,0,211
8442,8442,0,1,4f6b9e74,213,0,211
8443,8443,0,1,4f6c61c4,214,0,211
8444,8444,0,1,4f6d2514,214,0,211
8445,8445,0,1,4f6de864,214,0,211
8446,8446,0,1,4f6eabb4,214,0,211
8447,8447,0,1,4f6f6f04,214,0,211
8448,8448,0,1,4f703254,214,0,211
8449,8449,0,1,4f70f5a4,214,0,211
8450,8450,0,1,4f71b8f4,213,0,211
8451,8451,0,1,4f727c44,215,0,211
8452,8452,0,1,4f733f94,214,0,211
8453,8453,0,1,4f7402e4,214,0,211
8454,8454,0,1,4f74c634,214,0,211
8455,8455,0,1,4f758984,213,0,211
8456,8456,0,1,4f764cd4,214,0,212
8457,8457,0,1,4f771024,215,0,212
8458,8458,0,1,4f77d374,217,0,212
8459,8459,0,1,4f7896c4,215,0,212
8460,8460,0,1,4f795a14,215,0,212
8461,8461,0,1,4f7a1d64,215,0,212
8462,8462,0,1,4f7ae0b4,215,0,212
8463,8463,0,1,4f7ba404,214,0,212
8464,8464,0,1,4f7c6754,217,0,212
8465,8465,0,1,4f7d2aa4,215,0,212
8466,8466,0,1,4f7dedf4,215,0,212
8467,8467,0,1,4f7eb144,216,0,212
8468,8468,0,1,4f7f7494,215,0,212
8469,8469,0,1,4f8037e4,215,0,212
8470,8470,0,1,4f80fb34,214,0,212
8471,8471,0,1,4f81be84,217,0,212
8472,8472,0,1,4f8281d4,215,0,212
8473,8473,0,1,4f834524,214,0,212
8474,8474,0,1,4f840874,215,0,212
8475,8475,0,1,4f84cbc4,215,0,212
8476,8476,0,1,4f858f14,215,0,212
8477,8477,0,1,4f865264,214,0,212
8478,8478,0,1,4f8715b4,217,0,212
8479,8479,0,1,4f87d904,215,0,212
8480,8480,0,1,4f889c54,214,0,212
8481,8481,0,1,4f895fa4,217,0,212
8482,8482,0,1,4f8a22f4,215,0,212
8483,8483,0,1,4f8ae644,215,0,212
8484,8484,0,1,4f8ba994,214,0,212
8485,8485,0,1,4f8c6ce4,217,0,212
8486,8486,0,1,4f8d3034,215,0,212
8487,8487,0,1,4f8df384,214,0,212
8488,8488,0,1,4f8eb6d4,216,0,212
8489,8489,0,1,4f8f7a24,215,0,212
8490,8490,0,1,4f903d74,214,0,212
8491,8491,0,1,4f9100c4,215,0,212
8492,8492,0,1,4f91c414,215,0,212
8493,8493,0,1,4f928764,217,0,212
8494,8494,0,1,4f934ab4,214,0,212
8495,8495,0,1,4f940e04,215,0,212
8496,8496,0,1,4f94d154,215,0,213
8497,8497,0,1,4f9594a4,217,0,213
8498,8498,0,1,4f9657f4,217,0,213
8499,8499,0,1,4f971b44,217,0,213
8500,8500,0,1,4f97de94,218,0,213
8501,8501,0,1,4f98a1e4,217,0,213
8502,8502,0,1,4f996534,217,0,213
8503,8503,0,1,4f9a2884,217,0,213
8504,8504,0,1,4f9aebd4,217,0,213
8505,8505,0,1,4f9baf24,217,0,213
8506,8506,0,1,4f9c7274,217,0,213
8507,8507,0,1,4f9d35c4,218,0,213
8508,8508,0,1,4f9df914,217,0,213
8509,8509,0,1,4f9ebc64,217,0,213
8510,8510,0,1,4f9f7fb4,217,0,213
8511,8511,0,1,4fa04304,217,0,213
8512,8512,0,1,4fa10654,217,0,213
8513,8513,0,1,4fa1c9a4,217,0,213
8514,8514,0,1,4fa28cf4,217,0,213
8515,8515,0,1,4fa35044,215,0,213
8516,8516,0,1,4fa41394,217,0,213
8517,8517,0,1,4fa4d6e4,217,0,213
8518,8518,0,1,4fa59a34,217,0,213
8519,8519,0,1,4fa65d84,216,0,213
8520,8520,0,1,4fa720d4,218,0,213
8521,8521,0,1,4fa7e424,217,0,213
8522,8522,0,1,4fa8a774,217,0,213
